0.011,0.0014346594104308415
0.012889999999999999,0.0001694183166163528
0.014779999999999998,0.000060591367239587417
0.016669999999999997,0.00003029930147271456
0.018559999999999997,0.00001786112261993028
0.020449999999999996,0.00001161664862414955
0.022339999999999995,0.000008068030548093114
0.024229999999999995,0.0000058738727164295265
0.026119999999999994,0.000004431414047377061
0.028009999999999993,0.000003437832078282274
0.029899999999999993,0.0000027278090117317443
0.03178999999999999,0.0000022050885837188456
0.033679999999999995,0.000001810665150967165
0.03557,0.0000015068119911483137
0.03746,0.0000012685452257333432
0.03935,0.000001078819846107515
0.041240000000000006,9.257060023338824e-7
0.04313000000000001,8.006665226625812e-7
0.04502000000000001,6.97471956935203e-7
0.046910000000000014,6.114977832586677e-7
0.04880000000000002,5.392577984355531e-7
0.05069000000000002,4.78087459666302e-7
0.05258000000000002,4.2592473867981284e-7
0.054470000000000025,3.8115576389952415e-7
0.05636000000000003,3.4250434934837587e-7
0.05825000000000003,3.0895177777905454e-7
0.060140000000000034,2.7967777577393237e-7
0.062030000000000036,2.540165513229178e-7
0.06392000000000003,2.3142368172269714e-7
0.06581000000000004,2.1145091469631194e-7
0.06770000000000004,1.9372680697817862e-7
0.06959000000000004,1.7794171497494137e-7
0.07148000000000004,1.6383606221652745e-7
0.07337000000000005,1.511910967701095e-7
0.07526000000000005,1.3982155705581002e-7
0.07715000000000005,1.2956981216302954e-7
0.07904000000000005,1.2030115007111413e-7
0.08093000000000006,1.1189996590320589e-7
0.08282000000000006,1.042666606191871e-7
0.08471000000000006,9.731510405933691e-8
0.08660000000000007,9.097054898836921e-8
0.08849000000000007,8.516790761102367e-8
0.09038000000000007,7.985032098427509e-8
0.09227000000000007,7.496796632269933e-8
0.09416000000000008,7.04770584679959e-8
0.09605000000000008,6.633901057051341e-8
0.09794000000000008,6.251972590296186e-8
0.09983000000000009,5.8988998137493054e-8
0.10172000000000009,5.572000170030076e-8
0.10361000000000009,5.268885722518264e-8
0.1055000000000001,4.987425985127318e-8
0.1073900000000001,4.7257160297628964e-8
0.1092800000000001,4.482049041192524e-8
0.1111700000000001,4.254892632002902e-8
0.1130600000000001,4.0428683466021526e-8
0.11495000000000011,3.84473387818264e-8
0.11684000000000011,3.659367600399455e-8
0.11873000000000011,3.4857550795584857e-8
0.12062000000000012,3.322977285978252e-8
0.12251000000000012,3.1702002669862066e-8
0.12440000000000012,3.026666080409203e-8
0.12629000000000012,2.8916848177633196e-8
0.12818000000000013,2.7646275717246668e-8
0.13007000000000013,2.644920223745468e-8
0.13196000000000013,2.5320379455803308e-8
0.13385000000000014,2.4255003235846767e-8
0.13574000000000014,2.3248670274138606e-8
0.13763000000000014,2.229733955575329e-8
0.13952000000000014,2.139729799485491e-8
0.14141000000000015,2.0545129755208707e-8
0.14330000000000015,1.9737688812465765e-8
0.14519000000000015,1.8972074377342825e-8
0.14708000000000016,1.8245608847968102e-8
0.14897000000000016,1.755581800191355e-8
0.15086000000000016,1.6900413174834676e-8
0.15275000000000016,1.6277275204058084e-8
0.15464000000000017,1.5684439942635426e-8
0.15653000000000017,1.5120085172933433e-8
0.15842000000000017,1.4582518769278265e-8
0.16031000000000017,1.4070167976959222e-8
0.16220000000000018,1.3581569690394447e-8
0.16409000000000018,1.3115361626789837e-8
0.16598000000000018,1.2670274303450117e-8
0.16787000000000019,1.2245123737259778e-8
0.1697600000000002,1.183880479393868e-8
0.1716500000000002,1.1450285122659557e-8
0.1735400000000002,1.107859961863992e-8
0.1754300000000002,1.0722845362510073e-8
0.1773200000000002,1.0382176990722495e-8
0.1792100000000002,1.0055802456094907e-8
0.1811000000000002,9.742979141852773e-9
0.1829900000000002,9.443010296322198e-9
0.1848800000000002,9.15524175878509e-9
0.1867700000000002,8.879058949993165e-9
0.18866000000000022,8.613884103493705e-9
0.19055000000000022,8.359173716285505e-9
0.19244000000000022,8.114416199433798e-9
0.19433000000000022,7.87912971115656e-9
0.19622000000000023,7.652860156579358e-9
0.19811000000000023,7.435179339862965e-9
